frame,scenario_id,environment,snr_db,speed_kmph,ai_waveform,oracle_waveform,decision_correct,ACS,oracle_ACS,ACS_regret,BER,oracle_BER,BER_regret,relative_BER_regret
6,Q,HighSpeedRail,9.98,246.1,OTFS,ODDM,0.0,0.303563673328856,0.307816430946053,0.0042527576171964,0.0036458333333333,0.0020833333333333,0.0015625,0.75
7,Q,HighSpeedRail,10.99,229.6,OTFS,OTFS,1.0,0.969732434303605,0.969732434303605,0.0,0.0,0.0,0.0,
8,Q,HighSpeedRail,10.95,214.3,OTFS,OTFS,1.0,0.241568864969324,0.241568864969324,0.0,0.0182291666666667,0.0182291666666667,0.0,0.0
9,Q,HighSpeedRail,10.71,204.9,OTFS,ODDM,0.0,0.251116179708512,0.25378778941565,0.0026716097071388,0.0177083333333333,0.009375,0.0083333333333333,0.888888888888889
10,Q,HighSpeedRail,10.31,204.0,OTFS,OTFS,1.0,0.355418028343482,0.355418028343482,0.0,0.0010416666666666,0.0010416666666666,0.0,0.0
11,Q,HighSpeedRail,9.76,212.2,OTFS,OTFS,1.0,0.192873735175597,0.192873735175597,0.0,0.0572916666666667,0.0572916666666667,0.0,0.0
12,Q,HighSpeedRail,9.1,227.1,OTFS,OTFS,1.0,0.234437381619024,0.234437381619024,0.0,0.0203125,0.0182291666666667,0.0020833333333333,0.114285714285714
13,Q,HighSpeedRail,8.38,244.4,OTFS,ODDM,0.0,0.168104879290664,0.169627782444832,0.0015229031541685,0.117708333333333,0.0791666666666667,0.0385416666666667,0.486842105263158
14,Q,HighSpeedRail,7.62,259.3,OTFS,OTFS,1.0,0.147167731940827,0.147167731940827,0.0,0.207291666666667,0.168229166666667,0.0390625,0.232198142414861
15,Q,HighSpeedRail,6.9,267.4,OTFS,ODDM,0.0,0.173026855603104,0.184055032049389,0.0110281764462848,0.096875,0.05625,0.040625,0.722222222222222
16,Q,HighSpeedRail,5.46,266.6,OTFS,OTFS,1.0,0.136483282716162,0.136483282716162,0.0,0.2546875,0.196354166666667,0.0583333333333333,0.297082228116711
17,Q,HighSpeedRail,3.92,257.1,OTFS,OTFS,1.0,0.157622412025825,0.157622412025825,0.0,0.170833333333333,0.111979166666667,0.0588541666666667,0.525581395348837
18,Q,HighSpeedRail,2.76,241.9,OTFS,ODDM,0.0,0.128100889591756,0.137885397653807,0.0097845080620508,0.2390625,0.167708333333333,0.0713541666666667,0.425465838509317
19,Q,HighSpeedRail,2.11,225.4,OTFS,OTFS,1.0,0.162087575265775,0.162087575265775,0.0,0.110416666666667,0.110416666666667,0.0,0.0
20,Q,HighSpeedRail,2.05,212.5,OTFS,OTFS,1.0,0.213940028224023,0.213940028224023,0.0,0.0401041666666667,0.0401041666666667,0.0,0.0
21,Q,HighSpeedRail,2.57,207.2,OTFS,OTFS,1.0,0.150109242951004,0.150109242951004,0.0,0.222395833333333,0.184895833333333,0.0375,0.202816901408451
22,Q,HighSpeedRail,3.62,211.0,OTFS,OTFS,1.0,0.137583748244076,0.137583748244076,0.0,0.225520833333333,0.165104166666667,0.0604166666666667,0.365930599369085
23,Q,HighSpeedRail,5.08,222.9,OTFS,OTFS,1.0,0.190851758941137,0.190851758941137,0.0,0.0713541666666667,0.0567708333333333,0.0145833333333333,0.256880733944954
24,Q,HighSpeedRail,6.55,239.6,OTFS,OTFS,1.0,0.156002968977517,0.156002968977517,0.0,0.1515625,0.107291666666667,0.0442708333333333,0.412621359223301
1,R,Pedestrian,20.0,8.0,OTFS,OTFS,1.0,0.98148730556791,0.98148730556791,0.0,0.0,0.0,0.0,
2,R,Pedestrian,20.0,8.0,OTFS,OTFS,1.0,0.979020383138935,0.979020383138935,0.0,0.0,0.0,0.0,
3,R,Pedestrian,20.0,8.0,OTFS,OTFS,1.0,0.979565074624713,0.979565074624713,0.0,0.0,0.0,0.0,
4,R,Pedestrian,20.0,8.0,OTFS,OTFS,1.0,0.982761465385228,0.982761465385228,0.0,0.0,0.0,0.0,
5,R,Pedestrian,20.0,8.0,OTFS,OTFS,1.0,0.309810172397859,0.309810172397859,0.0,0.0041666666666666,0.0041666666666666,0.0,0.0
6,R,Pedestrian,20.0,8.0,OTFS,OTFS,1.0,0.980295404694863,0.980295404694863,0.0,0.0,0.0,0.0,
7,R,Pedestrian,20.0,8.0,OTFS,OTFS,1.0,0.978811768939985,0.978811768939985,0.0,0.0,0.0,0.0,
8,R,Pedestrian,20.0,8.0,OTFS,OTFS,1.0,0.980720300428506,0.980720300428506,0.0,0.0,0.0,0.0,
9,R,Urban,15.0,35.0,OTFS,OTFS,1.0,0.975892183101549,0.975892183101549,0.0,0.0,0.0,0.0,
10,R,Urban,15.0,35.0,OTFS,OTFS,1.0,0.979809523106513,0.979809523106513,0.0,0.0,0.0,0.0,
11,R,Urban,15.0,35.0,OTFS,OTFS,1.0,0.220482716916522,0.220482716916522,0.0,0.0244791666666667,0.0244791666666667,0.0,0.0
12,R,Urban,15.0,35.0,OTFS,OTFS,1.0,0.98142271083229,0.98142271083229,0.0,0.0,0.0,0.0,
13,R,Urban,15.0,35.0,OTFS,OTFS,1.0,0.361991500510622,0.361991500510622,0.0,0.0010416666666666,0.0010416666666666,0.0,0.0
14,R,Urban,15.0,35.0,OTFS,OTFS,1.0,0.29402716669128,0.29402716669128,0.0,0.0057291666666666,0.0057291666666666,0.0,0.0
15,R,Urban,15.0,35.0,OTFS,OTFS,1.0,0.981448402700239,0.981448402700239,0.0,0.0,0.0,0.0,
16,R,Urban,15.0,35.0,OTFS,OTFS,1.0,0.323595103631365,0.323595103631365,0.0,0.0020833333333333,0.0020833333333333,0.0,0.0
17,R,UrbanFast,15.0,55.0,OTFS,OTFS,1.0,0.973661036310616,0.973661036310616,0.0,0.0,0.0,0.0,
18,R,UrbanFast,15.0,55.0,OTFS,OTFS,1.0,0.316658608703736,0.316658608703736,0.0,0.0026939655172413,0.0026939655172413,0.0,0.0
19,R,UrbanFast,15.0,55.0,OTFS,OTFS,1.0,0.97348406777546,0.97348406777546,0.0,0.0,0.0,0.0,
20,R,UrbanFast,15.0,55.0,OTFS,OTFS,1.0,0.974082889392116,0.974082889392116,0.0,0.0,0.0,0.0,
21,R,UrbanFast,15.0,55.0,OTFS,OTFS,1.0,0.973974089555526,0.973974089555526,0.0,0.0,0.0,0.0,
22,R,UrbanFast,15.0,55.0,OTFS,OTFS,1.0,0.975271451327053,0.975271451327053,0.0,0.0,0.0,0.0,
23,R,UrbanFast,15.0,55.0,OTFS,OTFS,1.0,0.361428710298527,0.361428710298527,0.0,0.0010775862068965,0.0010775862068965,0.0,0.0
24,R,UrbanFast,15.0,55.0,OTFS,OTFS,1.0,0.273493446499129,0.273493446499129,0.0,0.0113146551724138,0.0113146551724138,0.0,0.0
