frame,timestamp,t_sim_s,scenario_id,environment,speed_kmph,snr_db,doppler_hz,carrier_frequency_hz,bandwidth_hz,channel_profile,delay_spread_taps,num_paths,modulation,doppler_scale,detector,waveform,strategy,mode,policy,scenario_seed,payload_seed,channel_seed,noise_seed,payload_sum,chan_checksum,frequency_offset_hz,phase_offset_rad,timing_offset_samples,predicted_waveform,confidence,confidence_band,predicted_OTFS_BER,predicted_ODDM_BER,predicted_OTFS_ACS,predicted_ODDM_ACS,predicted_OTFS_throughput,predicted_ODDM_throughput,predicted_OTFS_CQI,predicted_ODDM_CQI,uncertainty_ACS_OTFS,uncertainty_ACS_ODDM,selected_waveform,previous_waveform,switched,switch_reason,ai_error,fallback_used,fallback_reason,BER,SER,PER,throughput_bps,spectral_efficiency,CQI,wall_clock_ms,detector_time_ms,latency_ms_modeled,packet_loss,recovery_rate,ACS,tp_cap_bps,se_cap,actual_BER_OTFS,actual_ACS_OTFS,actual_BER_ODDM,actual_ACS_ODDM,actual_TP_OTFS,actual_TP_ODDM,oracle_waveform,oracle_BER,oracle_ACS,ACS_regret,BER_regret,relative_BER_regret,decision_correct,error_flag,error_message,master_seed,policy_version,experiment_id,modulation_label
19,2026-08-25 17:10:26,18,M,HighSpeedRail,250.0,8.0,2779.70079331793,4000000000,480000,EVA,1,9,4,3.0,MRC,OTFS,ai_adaptive,FULL,phase3,20260823,20260842,202608249,100019,943,2.31436433230711,0,0,0,OTFS,0.229968896831167,,0.0319129009491968,0.0146320648179593,0.343828912897201,0.264758957099572,153900.0,26000.0,10.3511111111111,10.7266666666667,,,OTFS,OTFS,0,keep OTFS: already best by ACS,,0,,0.0135416666666667,0.0270833333333333,1,0.0,0.0,10,34.1854,28.0165,,1,0,0.264775646660814,900000.0,2,0.0135416666666667,0.264775646660814,0.0234375,0.210630034612343,0,0.0,OTFS,0.0135416666666667,0.264775646660814,0.0,0.0,0.0,1.0,0,,20260823.0,phase3,M_ai_adaptive_20260823.0,QPSK
20,2026-08-25 17:10:29,19,M,HighSpeedRail,250.0,8.0,2779.70079331793,4000000000,480000,EVA,1,9,4,3.0,MRC,OTFS,ai_adaptive,FULL,phase3,20260823,20260843,202608250,100020,966,3.19301398918425,0,0,0,OTFS,0.229968896831167,,0.0319129009491968,0.0146320648179593,0.343828912897201,0.264758957099573,153900.0,26000.0,10.3511111111111,10.7266666666667,,,OTFS,OTFS,0,keep OTFS: already best by ACS,,0,,0.0015625,0.003125,1,0.0,0.0,14,36.0984,23.2698,,1,0,0.345940615749524,900000.0,2,0.0015625,0.345940615749524,0.0005208333333333,0.349492634377269,0,0.0,ODDM,0.0005208333333333,0.349492634377269,0.0035520186277446,0.0010416666666666,2.0,0.0,0,,20260823.0,phase3,M_ai_adaptive_20260823.0,QPSK
21,2026-08-25 17:10:32,20,M,HighSpeedRail,250.0,8.0,2779.70079331793,4000000000,480000,EVA,1,9,4,3.0,MRC,OTFS,ai_adaptive,FULL,phase3,20260823,20260844,202608251,100021,988,1.30845158638384,0,0,0,OTFS,0.229968896831167,,0.0319129009491968,0.0146320648179593,0.343828912897201,0.264758957099572,153900.0,26000.0,10.3511111111111,10.7266666666667,,,OTFS,OTFS,0,keep OTFS: already best by ACS,,0,,0.0776041666666667,0.147916666666667,1,0.0,0.0,6,78.0386,65.6596,,1,0,0.178269628362918,900000.0,2,0.0776041666666667,0.178269628362918,0.0661458333333333,0.161489931978485,0,0.0,OTFS,0.0661458333333333,0.178269628362918,0.0,0.0114583333333333,0.173228346456693,1.0,0,,20260823.0,phase3,M_ai_adaptive_20260823.0,QPSK
22,2026-08-25 17:10:36,21,M,HighSpeedRail,250.0,8.0,2779.70079331793,4000000000,480000,EVA,1,9,4,3.0,MRC,OTFS,ai_adaptive,FULL,phase3,20260823,20260845,202608252,100022,952,2.51580701070144,0,0,0,OTFS,0.229968896831166,,0.0319129009491968,0.0146320648179593,0.343828912897201,0.264758957099573,153900.0,26000.0,10.3511111111111,10.7266666666667,,,OTFS,OTFS,0,keep OTFS: already best by ACS,,0,,0.116145833333333,0.213541666666667,1,0.0,0.0,5,60.0693,51.4376,,1,0,0.166280465323045,900000.0,2,0.116145833333333,0.166280465323045,0.0765625,0.159538843076492,0,0.0,OTFS,0.0765625,0.166280465323045,0.0,0.0395833333333333,0.517006802721088,1.0,0,,20260823.0,phase3,M_ai_adaptive_20260823.0,QPSK
23,2026-08-25 17:10:40,22,M,HighSpeedRail,250.0,8.0,2779.70079331793,4000000000,480000,EVA,1,9,4,3.0,MRC,OTFS,ai_adaptive,FULL,phase3,20260823,20260846,202608253,100023,958,2.66360529894389,0,0,0,OTFS,0.229968896831167,,0.0319129009491968,0.0146320648179593,0.343828912897201,0.264758957099573,153900.0,26000.0,10.3511111111111,10.7266666666667,,,OTFS,OTFS,0,keep OTFS: already best by ACS,,0,,0.015625,0.03125,1,0.0,0.0,10,47.1396,38.2847,,1,0,0.257835778423398,900000.0,2,0.015625,0.257835778423398,0.0182291666666667,0.224258182006086,0,0.0,OTFS,0.015625,0.257835778423398,0.0,0.0,0.0,1.0,0,,20260823.0,phase3,M_ai_adaptive_20260823.0,QPSK
24,2026-08-25 17:10:43,23,M,HighSpeedRail,250.0,8.0,2779.70079331793,4000000000,480000,EVA,1,9,4,3.0,MRC,OTFS,ai_adaptive,FULL,phase3,20260823,20260847,202608254,100024,961,1.68004305438891,0,0,0,OTFS,0.229968896831166,,0.0319129009491968,0.0146320648179593,0.343828912897201,0.264758957099573,153900.0,26000.0,10.3511111111111,10.7266666666667,,,OTFS,OTFS,0,keep OTFS: already best by ACS,,0,,0.122916666666667,0.235416666666667,1,0.0,0.0,5,31.1435,23.9404,,1,0,0.176651362244785,900000.0,2,0.122916666666667,0.176651362244785,0.0729166666666667,0.170507014274909,0,0.0,OTFS,0.0729166666666667,0.176651362244785,0.0,0.05,0.685714285714285,1.0,0,,20260823.0,phase3,M_ai_adaptive_20260823.0,QPSK
1,2026-08-25 17:09:24,0,M,Pedestrian,5.0,20.0,9.26566931105978,4000000000,480000,EPA,0,7,4,0.5,MRC,OTFS,oracle,FULL,phase3,20260823,20260824,202608231,100001,953,2.09431338736205,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.0,0.0,0,900000.0,1.875,15,36.4909,31.3067,,0,1,0.97926028712769,900000.0,2,0.0,0.97926028712769,0.0,0.953616869392803,900000,898245.614035088,OTFS,0.0,0.97926028712769,0.0,0.0,,,0,,20260823.0,phase3,M_oracle_20260823.0,QPSK
2,2026-08-25 17:09:27,1,M,Pedestrian,5.0,20.0,9.26566931105978,4000000000,480000,EPA,0,7,4,0.5,MRC,OTFS,oracle,FULL,phase3,20260823,20260825,202608232,100002,953,1.80799712628213,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.0,0.0,0,900000.0,1.875,15,36.5412,31.1118,,0,1,0.979343657518121,900000.0,2,0.0,0.979343657518121,0.0,0.95983180958561,900000,898245.614035088,OTFS,0.0,0.979343657518121,0.0,0.0,,,0,,20260823.0,phase3,M_oracle_20260823.0,QPSK
3,2026-08-25 17:09:30,2,M,Pedestrian,5.0,20.0,9.26566931105978,4000000000,480000,EPA,0,7,4,0.5,MRC,OTFS,oracle,FULL,phase3,20260823,20260826,202608233,100003,959,1.67246251578462,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.0,0.0,0,900000.0,1.875,15,30.7762,27.3666,,0,1,0.980961585731974,900000.0,2,0.0,0.980961585731974,0.0,0.94653870659074,900000,898245.614035088,OTFS,0.0,0.980961585731974,0.0,0.0,,,0,,20260823.0,phase3,M_oracle_20260823.0,QPSK
4,2026-08-25 17:09:34,3,M,Pedestrian,5.0,20.0,9.26566931105978,4000000000,480000,EPA,0,7,4,0.5,MRC,OTFS,oracle,FULL,phase3,20260823,20260827,202608234,100004,924,1.93692383459619,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.0,0.0,0,900000.0,1.875,15,25.3314,21.774,,0,1,0.983434700003021,900000.0,2,0.0,0.983434700003021,0.0,0.961420935797151,900000,898245.614035088,OTFS,0.0,0.983434700003021,0.0,0.0,,,0,,20260823.0,phase3,M_oracle_20260823.0,QPSK
5,2026-08-25 17:09:37,4,M,Pedestrian,5.0,20.0,9.26566931105978,4000000000,480000,EPA,0,7,4,0.5,MRC,OTFS,oracle,FULL,phase3,20260823,20260828,202608235,100005,914,1.30185011395272,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.0041666666666666,0.0083333333333333,1,0.0,0.0,12,29.3011,24.986,,1,0,0.307431336357645,900000.0,2,0.0041666666666666,0.307431336357645,0.0041666666666666,0.274490057222193,0,0.0,OTFS,0.0041666666666666,0.307431336357645,0.0,0.0,0.0,,0,,20260823.0,phase3,M_oracle_20260823.0,QPSK
6,2026-08-25 17:09:41,5,M,Pedestrian,5.0,20.0,9.26566931105978,4000000000,480000,EPA,0,7,4,0.5,MRC,OTFS,oracle,FULL,phase3,20260823,20260829,202608236,100006,985,2.5848107690101,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.0,0.0,0,900000.0,1.875,15,35.5389,30.325,,0,1,0.979681046175157,900000.0,2,0.0,0.979681046175157,0.0,0.959512259686006,900000,898245.614035088,OTFS,0.0,0.979681046175157,0.0,0.0,,,0,,20260823.0,phase3,M_oracle_20260823.0,QPSK
7,2026-08-25 17:09:44,6,M,Urban,30.0,15.0,111.188031732717,4000000000,480000,EVA,1,9,4,1.0,MRC,OTFS,oracle,FULL,phase3,20260823,20260830,202608237,100007,962,3.07570640912842,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.0,0.0,0,900000.0,1.875,15,33.0903,25.693,,0,1,0.981694434243175,900000.0,2,0.0,0.981694434243175,0.0,0.949404639748564,900000,898245.614035088,OTFS,0.0,0.981694434243175,0.0,0.0,,,0,,20260823.0,phase3,M_oracle_20260823.0,QPSK
8,2026-08-25 17:09:48,7,M,Urban,30.0,15.0,111.188031732717,4000000000,480000,EVA,1,9,4,1.0,MRC,OTFS,oracle,FULL,phase3,20260823,20260831,202608238,100008,976,2.42415340078645,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.0026041666666666,0.0052083333333333,1,0.0,0.0,13,34.9521,29.6183,,1,0,0.323915688292497,900000.0,2,0.0026041666666666,0.323915688292497,0.0171875,0.222132510080945,0,0.0,OTFS,0.0026041666666666,0.323915688292497,0.0,0.0,0.0,,0,,20260823.0,phase3,M_oracle_20260823.0,QPSK
9,2026-08-25 17:09:51,8,M,Urban,30.0,15.0,111.188031732717,4000000000,480000,EVA,1,9,4,1.0,MRC,OTFS,oracle,FULL,phase3,20260823,20260832,202608239,100009,945,2.74798957881985,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.0,0.0,0,900000.0,1.875,15,39.5146,33.9581,,0,1,0.978134158289108,900000.0,2,0.0,0.978134158289108,0.0,0.948439250682316,900000,898245.614035088,OTFS,0.0,0.978134158289108,0.0,0.0,,,0,,20260823.0,phase3,M_oracle_20260823.0,QPSK
10,2026-08-25 17:09:55,9,M,Urban,30.0,15.0,111.188031732717,4000000000,480000,EVA,1,9,4,1.0,MRC,OTFS,oracle,FULL,phase3,20260823,20260833,202608240,100010,985,3.50896733020769,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.0,0.0,0,900000.0,1.875,15,38.7615,33.6938,,0,1,0.97824574566941,900000.0,2,0.0,0.97824574566941,0.00625,0.263565594920087,900000,0.0,OTFS,0.0,0.97824574566941,0.0,0.0,,,0,,20260823.0,phase3,M_oracle_20260823.0,QPSK
11,2026-08-25 17:09:58,10,M,Urban,30.0,15.0,111.188031732717,4000000000,480000,EVA,1,9,4,1.0,MRC,OTFS,oracle,FULL,phase3,20260823,20260834,202608241,100011,990,1.41379355333706,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.0348958333333333,0.0677083333333333,1,0.0,0.0,8,32.7055,27.3275,,1,0,0.227946405013831,900000.0,2,0.0348958333333333,0.227946405013831,0.0291666666666667,0.210799005187436,0,0.0,OTFS,0.0291666666666667,0.227946405013831,0.0,0.0057291666666666,0.196428571428571,,0,,20260823.0,phase3,M_oracle_20260823.0,QPSK
12,2026-08-25 17:10:01,11,M,Urban,30.0,15.0,111.188031732717,4000000000,480000,EVA,1,9,4,1.0,MRC,OTFS,oracle,FULL,phase3,20260823,20260835,202608242,100012,948,2.60307548755954,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.0,0.0,0,900000.0,1.875,15,37.2208,33.3672,,0,1,0.978383839945376,900000.0,2,0.0,0.978383839945376,0.0,0.948314558774914,900000,898245.614035088,OTFS,0.0,0.978383839945376,0.0,0.0,,,0,,20260823.0,phase3,M_oracle_20260823.0,QPSK
13,2026-08-25 17:10:04,12,M,Highway,100.0,12.0,741.253544884782,4000000000,480000,EVA,1,9,4,2.0,MRC,OTFS,oracle,FULL,phase3,20260823,20260836,202608243,100013,932,2.05053275459047,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.0041666666666666,0.0083333333333333,1,0.0,0.0,12,53.0939,43.1945,,1,0,0.299751214394545,900000.0,2,0.0041666666666666,0.299751214394545,0.0036458333333333,0.286989767420423,0,0.0,OTFS,0.0036458333333333,0.299751214394545,0.0,0.0005208333333333,0.142857142857143,,0,,20260823.0,phase3,M_oracle_20260823.0,QPSK
14,2026-08-25 17:10:08,13,M,Highway,100.0,12.0,741.253544884782,4000000000,480000,EVA,1,9,4,2.0,MRC,OTFS,oracle,FULL,phase3,20260823,20260837,202608244,100014,924,1.37871432003237,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.0473958333333333,0.0916666666666667,1,0.0,0.0,7,42.55,33.5196,,1,0,0.209746866706766,900000.0,2,0.0473958333333333,0.209746866706766,0.0604166666666667,0.177555627108412,0,0.0,OTFS,0.0473958333333333,0.209746866706766,0.0,0.0,0.0,,0,,20260823.0,phase3,M_oracle_20260823.0,QPSK
15,2026-08-25 17:10:11,14,M,Highway,100.0,12.0,741.253544884782,4000000000,480000,EVA,1,9,4,2.0,MRC,OTFS,oracle,FULL,phase3,20260823,20260838,202608245,100015,975,2.37243345604937,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.0302083333333333,0.0604166666666667,1,0.0,0.0,8,39.5829,30.6549,,1,0,0.229117471217187,900000.0,2,0.0302083333333333,0.229117471217187,0.0130208333333333,0.22769899366453,0,0.0,OTFS,0.0130208333333333,0.229117471217187,0.0,0.0171875,1.32,,0,,20260823.0,phase3,M_oracle_20260823.0,QPSK
16,2026-08-25 17:10:15,15,M,Highway,100.0,12.0,741.253544884782,4000000000,480000,EVA,1,9,4,2.0,MRC,OTFS,oracle,FULL,phase3,20260823,20260839,202608246,100016,957,2.31545356681108,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.009375,0.01875,1,0.0,0.0,11,38.0459,31.2539,,1,0,0.280034061640293,900000.0,2,0.009375,0.280034061640293,0.0192708333333333,0.225478359897995,0,0.0,OTFS,0.009375,0.280034061640293,0.0,0.0,0.0,,0,,20260823.0,phase3,M_oracle_20260823.0,QPSK
17,2026-08-25 17:10:19,16,M,Highway,100.0,12.0,741.253544884782,4000000000,480000,EVA,1,9,4,2.0,MRC,OTFS,oracle,FULL,phase3,20260823,20260840,202608247,100017,954,2.64041262839379,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.0015625,0.003125,1,0.0,0.0,14,41.9298,33.6997,,1,0,0.34141741866434,900000.0,2,0.0015625,0.34141741866434,0.0015625,0.317146915467361,0,0.0,OTFS,0.0015625,0.34141741866434,0.0,0.0,0.0,,0,,20260823.0,phase3,M_oracle_20260823.0,QPSK
18,2026-08-25 17:10:22,17,M,Highway,100.0,12.0,741.253544884782,4000000000,480000,EVA,1,9,4,2.0,MRC,OTFS,oracle,FULL,phase3,20260823,20260841,202608248,100018,969,2.16313742978128,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.0244791666666667,0.0489583333333333,1,0.0,0.0,8,35.0153,27.286,,1,0,0.234380212865942,900000.0,2,0.0244791666666667,0.234380212865942,0.0171875,0.225436518202333,0,0.0,OTFS,0.0171875,0.234380212865942,0.0,0.0072916666666666,0.424242424242424,,0,,20260823.0,phase3,M_oracle_20260823.0,QPSK
19,2026-08-25 17:10:26,18,M,HighSpeedRail,250.0,8.0,2779.70079331793,4000000000,480000,EVA,1,9,4,3.0,MRC,OTFS,oracle,FULL,phase3,20260823,20260842,202608249,100019,943,2.31436433230711,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.0135416666666667,0.0270833333333333,1,0.0,0.0,10,34.1854,28.0165,,1,0,0.264775646660814,900000.0,2,0.0135416666666667,0.264775646660814,0.0234375,0.210630034612343,0,0.0,OTFS,0.0135416666666667,0.264775646660814,0.0,0.0,0.0,,0,,20260823.0,phase3,M_oracle_20260823.0,QPSK
20,2026-08-25 17:10:29,19,M,HighSpeedRail,250.0,8.0,2779.70079331793,4000000000,480000,EVA,1,9,4,3.0,LMMSE,ODDM,oracle,FULL,phase3,20260823,20260843,202608250,100020,966,3.19301398918425,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.0005208333333333,0.0010416666666666,1,0.0,0.0,15,116.5377,93.3987,,1,0,0.349492634377269,898245.614035088,2,0.0015625,0.345940615749524,0.0005208333333333,0.349492634377269,0,0.0,ODDM,0.0005208333333333,0.349492634377269,0.0,0.0,0.0,,0,,20260823.0,phase3,M_oracle_20260823.0,QPSK
21,2026-08-25 17:10:32,20,M,HighSpeedRail,250.0,8.0,2779.70079331793,4000000000,480000,EVA,1,9,4,3.0,MRC,OTFS,oracle,FULL,phase3,20260823,20260844,202608251,100021,988,1.30845158638384,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.0776041666666667,0.147916666666667,1,0.0,0.0,6,78.0386,65.6596,,1,0,0.178269628362918,900000.0,2,0.0776041666666667,0.178269628362918,0.0661458333333333,0.161489931978485,0,0.0,OTFS,0.0661458333333333,0.178269628362918,0.0,0.0114583333333333,0.173228346456693,,0,,20260823.0,phase3,M_oracle_20260823.0,QPSK
22,2026-08-25 17:10:36,21,M,HighSpeedRail,250.0,8.0,2779.70079331793,4000000000,480000,EVA,1,9,4,3.0,MRC,OTFS,oracle,FULL,phase3,20260823,20260845,202608252,100022,952,2.51580701070144,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.116145833333333,0.213541666666667,1,0.0,0.0,5,60.0693,51.4376,,1,0,0.166280465323045,900000.0,2,0.116145833333333,0.166280465323045,0.0765625,0.159538843076492,0,0.0,OTFS,0.0765625,0.166280465323045,0.0,0.0395833333333333,0.517006802721088,,0,,20260823.0,phase3,M_oracle_20260823.0,QPSK
23,2026-08-25 17:10:40,22,M,HighSpeedRail,250.0,8.0,2779.70079331793,4000000000,480000,EVA,1,9,4,3.0,MRC,OTFS,oracle,FULL,phase3,20260823,20260846,202608253,100023,958,2.66360529894389,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.015625,0.03125,1,0.0,0.0,10,47.1396,38.2847,,1,0,0.257835778423398,900000.0,2,0.015625,0.257835778423398,0.0182291666666667,0.224258182006086,0,0.0,OTFS,0.015625,0.257835778423398,0.0,0.0,0.0,,0,,20260823.0,phase3,M_oracle_20260823.0,QPSK
24,2026-08-25 17:10:43,23,M,HighSpeedRail,250.0,8.0,2779.70079331793,4000000000,480000,EVA,1,9,4,3.0,MRC,OTFS,oracle,FULL,phase3,20260823,20260847,202608254,100024,961,1.68004305438891,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.122916666666667,0.235416666666667,1,0.0,0.0,5,31.1435,23.9404,,1,0,0.176651362244785,900000.0,2,0.122916666666667,0.176651362244785,0.0729166666666667,0.170507014274909,0,0.0,OTFS,0.0729166666666667,0.176651362244785,0.0,0.05,0.685714285714285,,0,,20260823.0,phase3,M_oracle_20260823.0,QPSK
1,2026-08-25 17:10:47,0,N,HighSpeedRail,250.0,8.0,2779.70079331793,4000000000,480000,EVA,1,9,4,3.0,MRC,OTFS,fixed_otfs,FULL,phase3,20260823,20260824,202608231,100001,953,2.85677550621526,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.0276041666666667,0.0552083333333333,1,0.0,0.0,8,37.7313,31.1196,,1,0,0.230549709393186,900000.0,2,0.0276041666666667,0.230549709393186,0.0270833333333333,0.20261720531582,0,0.0,OTFS,0.0270833333333333,0.230549709393186,0.0,0.0005208333333333,0.0192307692307692,,0,,20260823.0,phase3,N_fixed_otfs_20260823.0,QPSK
2,2026-08-25 17:10:51,1,N,HighSpeedRail,250.0,8.0,2779.70079331793,4000000000,480000,EVA,1,9,4,3.0,MRC,OTFS,fixed_otfs,FULL,phase3,20260823,20260825,202608232,100002,953,2.75092586780906,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.0447916666666667,0.0885416666666667,1,0.0,0.0,7,44.0238,32.3396,,1,0,0.211269923384472,900000.0,2,0.0447916666666667,0.211269923384472,0.0244791666666667,0.197944413795121,0,0.0,OTFS,0.0244791666666667,0.211269923384472,0.0,0.0203125,0.829787234042553,,0,,20260823.0,phase3,N_fixed_otfs_20260823.0,QPSK
3,2026-08-25 17:10:54,2,N,HighSpeedRail,250.0,8.0,2779.70079331793,4000000000,480000,EVA,1,9,4,3.0,MRC,OTFS,fixed_otfs,FULL,phase3,20260823,20260826,202608233,100003,959,2.05920287982526,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.126041666666667,0.233333333333333,1,0.0,0.0,5,25.3401,16.2163,,1,0,0.179690431185603,900000.0,2,0.126041666666667,0.179690431185603,0.0838541666666667,0.166454514341627,0,0.0,OTFS,0.0838541666666667,0.179690431185603,0.0,0.0421875,0.503105590062112,,0,,20260823.0,phase3,N_fixed_otfs_20260823.0,QPSK
4,2026-08-25 17:10:58,3,N,HighSpeedRail,250.0,8.0,2779.70079331793,4000000000,480000,EVA,1,9,4,3.0,MRC,OTFS,fixed_otfs,FULL,phase3,20260823,20260827,202608234,100004,924,2.36994913157138,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.0442708333333333,0.0854166666666667,1,0.0,0.0,7,100.264,89.0931,,1,0,0.190464366799676,900000.0,2,0.0442708333333333,0.190464366799676,0.0713541666666667,0.164021980550516,0,0.0,OTFS,0.0442708333333333,0.190464366799676,0.0,0.0,0.0,,0,,20260823.0,phase3,N_fixed_otfs_20260823.0,QPSK
5,2026-08-25 17:11:02,4,N,HighSpeedRail,250.0,8.0,2779.70079331793,4000000000,480000,EVA,1,9,4,3.0,MRC,OTFS,fixed_otfs,FULL,phase3,20260823,20260828,202608235,100005,914,1.90866906493955,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.0671875,0.13125,1,0.0,0.0,6,60.4877,53.5561,,1,0,0.185370549612401,900000.0,2,0.0671875,0.185370549612401,0.0796875,0.166677875431701,0,0.0,OTFS,0.0671875,0.185370549612401,0.0,0.0,0.0,,0,,20260823.0,phase3,N_fixed_otfs_20260823.0,QPSK
6,2026-08-25 17:11:06,5,N,HighSpeedRail,250.0,8.0,2779.70079331793,4000000000,480000,EVA,1,9,4,3.0,MRC,OTFS,fixed_otfs,FULL,phase3,20260823,20260829,202608236,100006,985,2.89307410024442,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.0114583333333333,0.0229166666666667,1,0.0,0.0,10,50.3668,41.0856,,1,0,0.262299811691508,900000.0,2,0.0114583333333333,0.262299811691508,0.009375,0.256463499939907,0,0.0,OTFS,0.009375,0.262299811691508,0.0,0.0020833333333333,0.222222222222222,,0,,20260823.0,phase3,N_fixed_otfs_20260823.0,QPSK
7,2026-08-25 17:11:09,6,N,Highway,100.0,12.0,741.253544884782,4000000000,480000,EVA,1,9,4,2.0,MRC,OTFS,fixed_otfs,FULL,phase3,20260823,20260830,202608237,100007,962,3.07570640912842,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.0,0.0,0,900000.0,1.875,15,52.6679,40.5988,,0,1,0.975378313910975,900000.0,2,0.0,0.975378313910975,0.0005208333333333,0.337723347764341,900000,0.0,OTFS,0.0,0.975378313910975,0.0,0.0,,,0,,20260823.0,phase3,N_fixed_otfs_20260823.0,QPSK
8,2026-08-25 17:11:13,7,N,Highway,100.0,12.0,741.253544884782,4000000000,480000,EVA,1,9,4,2.0,MRC,OTFS,fixed_otfs,FULL,phase3,20260823,20260831,202608238,100008,976,2.42415340078645,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.0005208333333333,0.0010416666666666,1,0.0,0.0,15,37.8694,30.6361,,1,0,0.372601702200129,900000.0,2,0.0005208333333333,0.372601702200129,0.0020833333333333,0.305327430448676,0,0.0,OTFS,0.0005208333333333,0.372601702200129,0.0,0.0,0.0,,0,,20260823.0,phase3,N_fixed_otfs_20260823.0,QPSK
9,2026-08-25 17:11:16,8,N,Highway,100.0,12.0,741.253544884782,4000000000,480000,EVA,1,9,4,2.0,MRC,OTFS,fixed_otfs,FULL,phase3,20260823,20260832,202608239,100009,945,2.74798957881985,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.0041666666666666,0.0083333333333333,1,0.0,0.0,12,53.3677,43.2797,,1,0,0.299716896436998,900000.0,2,0.0041666666666666,0.299716896436998,0.0005208333333333,0.339397094529486,0,0.0,ODDM,0.0005208333333333,0.339397094529486,0.0396801980924877,0.0036458333333333,7.0,,0,,20260823.0,phase3,N_fixed_otfs_20260823.0,QPSK
10,2026-08-25 17:11:21,9,N,Highway,100.0,12.0,741.253544884782,4000000000,480000,EVA,1,9,4,2.0,MRC,OTFS,fixed_otfs,FULL,phase3,20260823,20260833,202608240,100010,985,3.50896733020769,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.0015625,0.003125,1,0.0,0.0,14,74.5059,63.1085,,1,0,0.329863472700268,900000.0,2,0.0015625,0.329863472700268,0.0109375,0.240564563422899,0,0.0,OTFS,0.0015625,0.329863472700268,0.0,0.0,0.0,,0,,20260823.0,phase3,N_fixed_otfs_20260823.0,QPSK
11,2026-08-25 17:11:25,10,N,Highway,100.0,12.0,741.253544884782,4000000000,480000,EVA,1,9,4,2.0,MRC,OTFS,fixed_otfs,FULL,phase3,20260823,20260834,202608241,100011,990,1.41379355333706,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.0390625,0.0770833333333333,1,0.0,0.0,7,45.0804,39.5368,,1,0,0.210739578318843,900000.0,2,0.0390625,0.210739578318843,0.0442708333333333,0.192213891134797,0,0.0,OTFS,0.0390625,0.210739578318843,0.0,0.0,0.0,,0,,20260823.0,phase3,N_fixed_otfs_20260823.0,QPSK
12,2026-08-25 17:11:28,11,N,Highway,100.0,12.0,741.253544884782,4000000000,480000,EVA,1,9,4,2.0,MRC,OTFS,fixed_otfs,FULL,phase3,20260823,20260835,202608242,100012,948,2.60307548755954,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.0,0.0,0,900000.0,1.875,15,50.157,39.5175,,0,1,0.975820832550738,900000.0,2,0.0,0.975820832550738,0.0,0.95399441226228,900000,898245.614035088,OTFS,0.0,0.975820832550738,0.0,0.0,,,0,,20260823.0,phase3,N_fixed_otfs_20260823.0,QPSK
