frame,scenario_id,environment,snr_db,speed_kmph,predicted_OTFS_BER,actual_BER_OTFS,predicted_ODDM_BER,actual_BER_ODDM,predicted_OTFS_throughput,actual_TP_OTFS,predicted_ODDM_throughput,actual_TP_ODDM,predicted_OTFS_CQI,CQI_OTFS_from_trace,predicted_OTFS_ACS,actual_ACS_OTFS,predicted_ODDM_ACS,actual_ACS_ODDM
9,O,Urban,15.0,40.0,3.37348026045336e-10,0.0,1.0887654284625902e-09,0.0,812738.011695907,900000,716869.261328156,898245.614035088,14.6788888888889,15,0.887619829237877,0.97899135351605,0.799528996174252,0.95754102340598
10,O,Urban,15.0,40.0,3.37348026045335e-10,0.0,1.0887654284625902e-09,0.0046875,812738.011695907,900000,716869.261328156,0.0,14.6788888888889,15,0.887619829237877,0.980871237754291,0.799719730595515,0.274319970008403
11,O,Urban,10.0,40.0,0.0145229943684205,0.128645833333333,0.0097410432874125,0.116145833333333,307161.314299489,0,407591.567255259,0.0,11.9611111111111,5,0.513281730591352,0.163962562808481,0.562569180503778,0.153063330753228
12,O,Urban,10.0,40.0,0.0145229943684205,0.0348958333333333,0.0097410432874125,0.0255208333333333,307161.314299489,0,407591.567255259,0.0,11.9611111111111,8,0.513281730591352,0.222726127151534,0.562569180503778,0.198277196033659
13,O,Urban,10.0,40.0,0.0145229943684205,0.04375,0.0097410432874125,0.0572916666666667,307161.314299489,0,407591.567255259,0.0,11.9611111111111,7,0.513281730591352,0.205879383381196,0.562569180503778,0.18372290034795
14,O,Urban,10.0,40.0,0.0145229943684205,0.0734375,0.0097410432874125,0.0833333333333333,307161.314299489,0,407591.567255259,0.0,11.9611111111111,6,0.513281730591352,0.193954921615863,0.562569180503778,0.160728529427994
15,O,Urban,10.0,40.0,0.0145229943684205,0.0,0.0097410432874125,0.0,307161.314299489,900000,407591.567255259,898245.614035088,11.9611111111111,15,0.513281730591352,0.979234167724914,0.562569180503778,0.958354945984952
16,O,Urban,5.0,40.0,0.043590260364533,0.202604166666667,0.0327276764227847,0.1921875,0.0,0,0.0,0.0,9.03888888888888,4,0.246971235320455,0.150388564405903,0.230079993281554,0.140022211491736
17,O,Urban,5.0,40.0,0.043590260364533,0.0744791666666667,0.0327276764227847,0.0760416666666667,0.0,0,0.0,0.0,9.03888888888888,6,0.246971235320455,0.190526907219094,0.230079993281554,0.169397458471631
18,O,Urban,5.0,40.0,0.043590260364533,0.209375,0.0327276764227847,0.177083333333333,0.0,0,0.0,0.0,9.03888888888888,4,0.246971235320455,0.140306036683009,0.230079993281555,0.136449606711177
19,O,Urban,5.0,40.0,0.043590260364533,0.0848958333333333,0.0327276764227847,0.0791666666666667,0.0,0,0.0,0.0,9.03888888888888,6,0.246971235320455,0.192391390394494,0.230079993281555,0.166150281280706
20,O,Urban,5.0,40.0,0.043590260364533,0.0005208333333333,0.0327276764227847,0.0,0.0,0,0.0,898245.614035088,9.03888888888888,15,0.246971235320455,0.372894082298401,0.230079993281554,0.950345919131699
21,O,Urban,0.0,40.0,0.131246905623069,0.2609375,0.126351077119542,0.2359375,0.0,0,0.0,0.0,5.28277777777779,3,0.182732915840681,0.136844843626624,0.157508219676751,0.132481198621641
22,O,Urban,0.0,40.0,0.131246905623069,0.156770833333333,0.12634889729704,0.1359375,0.0,0,0.0,0.0,5.28277777777779,4,0.182732915840681,0.158438772539309,0.157452356725489,0.151531332052787
23,O,Urban,0.0,40.0,0.131246905623069,0.189583333333333,0.12634889729704,0.16875,0.0,0,0.0,0.0,5.28277777777779,4,0.182732915840681,0.156196763900996,0.157452356725489,0.126676624428313
24,O,Urban,0.0,40.0,0.131246905623069,0.357291666666667,0.12634889729704,0.300520833333333,0.0,0,0.0,0.0,5.28277777777779,3,0.182732915840681,0.130816474782318,0.157452356725489,0.114347896110365
25,O,Urban,0.0,40.0,0.113137994206866,0.1265625,0.113345997020864,0.117708333333333,0.0,0,0.0,0.0,5.45500000000001,5,0.183613114263785,0.168704539339818,0.160515498729375,0.142457230528168
1,P,Urban,0.0,40.0,0.113137994206865,0.176041666666667,0.113345997020864,0.170833333333333,0.0,0,0.0,0.0,5.45500000000001,4,0.183613114263785,0.156721108416684,0.160515498729375,0.14122555525256
2,P,Urban,0.0,40.0,0.131246905623069,0.0182291666666667,0.12634889729704,0.0151041666666667,0.0,0,0.0,0.0,5.28277777777779,9,0.182732915840681,0.247848160739849,0.157452356725489,0.228654127187042
3,P,Urban,0.0,40.0,0.131246905623069,0.28125,0.12634889729704,0.236979166666667,0.0,0,0.0,0.0,5.28277777777779,3,0.182732915840681,0.129578887226243,0.157452356725489,0.135556692187012
4,P,Urban,0.0,40.0,0.131246905623069,0.2984375,0.126351077119542,0.273958333333333,0.0,0,0.0,0.0,5.28277777777779,3,0.182732915840681,0.127515015467279,0.157508219676751,0.122929146981928
5,P,Urban,0.0,40.0,0.131246905623069,0.260416666666667,0.12634889729704,0.284375,0.0,0,0.0,0.0,5.28277777777779,3,0.182732915840681,0.122088241134349,0.157452356725489,0.112715664432166
6,P,Urban,5.0,40.0,0.043590260364533,0.0552083333333333,0.0327276764227847,0.0463541666666667,0.0,0,0.0,0.0,9.03888888888888,7,0.246971235320455,0.195019360411837,0.230079993281554,0.183544333175232
7,P,Urban,5.0,40.0,0.0320341209145376,0.0520833333333333,0.0253105751252077,0.0734375,0.0,0,0.0,0.0,10.05,7,0.258298996165178,0.199027533015533,0.239670232511225,0.166254232290438
8,P,Urban,5.0,40.0,0.043590260364533,0.171354166666667,0.0327276764227847,0.153125,0.0,0,0.0,0.0,9.03888888888888,4,0.246971235320455,0.137357946709218,0.230079993281555,0.131784649439774
9,P,Urban,5.0,40.0,0.043590260364533,0.0786458333333333,0.0327276764227847,0.0703125,0.0,0,0.0,0.0,9.03888888888888,6,0.246971235320455,0.185419134852698,0.230079993281555,0.167415484433003
10,P,Urban,5.0,40.0,0.043590260364533,0.1375,0.0327655452790251,0.147395833333333,0.0,0,0.0,0.0,9.03888888888888,5,0.246971235320455,0.166647208861978,0.230079993281555,0.142797610173357
11,P,Urban,10.0,40.0,0.0145229943684205,0.128645833333333,0.0097410432874125,0.116145833333333,307161.314299489,0,407591.567255259,0.0,11.9611111111111,5,0.513281730591352,0.164152626947852,0.562569180503778,0.149817332395099
12,P,Urban,10.0,40.0,0.0145229943684205,0.0348958333333333,0.0097410432874125,0.0255208333333333,307161.314299489,0,407591.567255259,0.0,11.9611111111111,8,0.513281730591352,0.227001207324896,0.562569180503778,0.209340677043227
13,P,Urban,10.0,40.0,0.0145229943684205,0.04375,0.0097410432874125,0.0572916666666667,307161.314299489,0,407591.567255259,0.0,11.9611111111111,7,0.513281730591352,0.204582508383883,0.562569180503778,0.183510282919622
14,P,Urban,10.0,40.0,0.0145229943684205,0.0734375,0.0097410432874125,0.0833333333333333,307161.314299489,0,407591.567255259,0.0,11.9611111111111,6,0.513281730591352,0.189667574840971,0.562569180503778,0.161644143568411
15,P,Urban,10.0,40.0,0.0145229943684206,0.0,0.0097410432874125,0.0,307161.314299489,900000,407591.567255259,898245.614035088,11.9611111111111,15,0.513281730591352,0.979179987939383,0.562569180503778,0.960459840613813
16,P,Urban,15.0,40.0,3.37348026045335e-10,0.0041666666666666,1.0887654284625902e-09,0.0135416666666667,812738.011695907,0,716869.261328156,0.0,14.6788888888889,12,0.887619829237877,0.298857187336863,0.799528996174252,0.236207401353728
17,P,Urban,15.0,40.0,3.37348026045336e-10,0.0,1.0887654284625902e-09,0.0,812738.011695907,900000,716869.261328156,898245.614035088,14.6788888888889,15,0.887619829237877,0.975783908984515,0.799528996174252,0.961530064329168
18,P,Urban,15.0,40.0,3.37348026045336e-10,0.0036458333333333,1.0887654284626e-09,0.0098958333333333,812738.011695907,0,716869.261328156,0.0,14.6788888888889,12,0.887619829237877,0.293528004629837,0.799528996174252,0.236960581766967
19,P,Urban,15.0,40.0,3.3734802604533303e-10,0.0,1.0887654284625902e-09,0.0005208333333333,812738.011695907,900000,716869.261328156,0.0,14.6788888888889,15,0.887619829237877,0.978498342283121,0.799528996174252,0.348741895864954
20,P,Urban,15.0,40.0,3.37348026045336e-10,0.0,1.0887654284626e-09,0.0,812738.011695907,900000,716869.261328156,898245.614035088,14.6788888888889,15,0.887619829237877,0.97695664280016,0.799528996174252,0.952329063335861
21,P,Urban,20.0,40.0,1.2093249352128999e-12,0.0,1.13508575077838e-12,0.0,893253.216374269,900000,898549.172346645,898245.614035088,15.0,15,0.986640138505031,0.980798739505444,0.964540355638243,0.955385412300091
22,P,Urban,20.0,40.0,1.13508575077838e-12,0.0,1.13508575077838e-12,0.0,893253.216374269,900000,898549.172346645,898245.614035088,15.0,15,0.986640138505031,0.980221137348752,0.964540355638242,0.955540027099349
23,P,Urban,20.0,40.0,1.13508575077838e-12,0.0,1.13508575077838e-12,0.0,893253.216374269,900000,898549.172346645,898245.614035088,15.0,15,0.986640138505031,0.980170436896058,0.964540355638243,0.957587741309459
24,P,Urban,20.0,40.0,1.13508575077838e-12,0.0,1.13508575077838e-12,0.0020833333333333,893253.216374269,900000,898549.172346645,0.0,15.0,15,0.986640138505031,0.986762015709795,0.964540355638243,0.30024860395041
25,P,Urban,20.0,40.0,1.2093249352128999e-12,0.0,1.13508575077838e-12,0.0,892380.701754386,900000,896729.957805912,898245.614035088,15.0,15,0.98491102130783,0.985243386043207,0.96289802768016,0.957920002608519
1,Q,HighSpeedRail,5.48,231.8,0.115349853256272,0.0796875,0.0717852936542416,0.0588541666666667,0.0,0,0.0,0.0,5.56333333333334,6,0.186952985350039,0.188311666103798,0.181679967202261,0.186259732265069
2,Q,HighSpeedRail,5.81,248.5,0.115349853256272,0.0911458333333333,0.0717852936542416,0.0567708333333333,0.0,0,0.0,0.0,5.56333333333334,6,0.186952985350039,0.189665021240504,0.181679967202261,0.17666767896647
3,Q,HighSpeedRail,6.49,260.5,0.115275938764658,0.1671875,0.0710671424947032,0.122395833333333,0.0,0,0.0,0.0,5.54111111111111,4,0.186768291044413,0.162406343401521,0.181810625070106,0.149282594734874
4,Q,HighSpeedRail,7.48,264.3,0.115275938764658,0.0578125,0.0710671424947032,0.0677083333333333,0.0,0,0.0,0.0,5.54111111111111,7,0.186768291044413,0.198754696337103,0.181810625070106,0.169147263519489
5,Q,HighSpeedRail,8.69,258.9,0.0320453551200762,0.0598958333333333,0.0146412316919288,0.065625,177966.666666667,0,29000.0,0.0,10.4766666666667,7,0.35724783775085,0.198275806481994,0.267076124285522,0.1692162897325
6,Q,HighSpeedRail,9.98,246.1,0.0319129009491968,0.0036458333333333,0.0146320648179593,0.0020833333333333,153900.0,0,26000.0,0.0,10.3511111111111,12,0.343828912897201,0.303563673328856,0.264758957099573,0.307816430946053
7,Q,HighSpeedRail,10.99,229.6,0.0319129009491968,0.0,0.0146320648179593,0.0057291666666666,153900.0,900000,26000.0,0.0,10.3511111111111,15,0.343828912897201,0.969732434303605,0.264758957099573,0.277494867049861
8,Q,HighSpeedRail,10.95,214.3,0.0319660447287724,0.0182291666666667,0.0146320648179593,0.0265625,150900.0,0,26000.0,0.0,10.3511111111111,9,0.341994644673874,0.241568864969324,0.264692258827805,0.2037339107085
9,Q,HighSpeedRail,10.71,204.9,0.0319660447287724,0.0177083333333333,0.0146320648179593,0.009375,150900.0,0,26000.0,0.0,10.3511111111111,9,0.341994644673874,0.251116179708512,0.264692258827805,0.25378778941565
10,Q,HighSpeedRail,10.31,204.0,0.0319660447287724,0.0010416666666666,0.0146320648179593,0.0015625,150900.0,0,26000.0,0.0,10.3511111111111,15,0.341994644673874,0.355418028343482,0.264692258827805,0.321365623726814
11,Q,HighSpeedRail,9.76,212.2,0.0319660447287724,0.0572916666666667,0.0146320648179593,0.0723958333333333,150900.0,0,26000.0,0.0,10.3511111111111,7,0.341994644673874,0.192873735175597,0.264692258827805,0.174462544693826
12,Q,HighSpeedRail,9.1,227.1,0.0319129009491968,0.0203125,0.0146320648179593,0.0182291666666667,153900.0,0,26000.0,0.0,10.3511111111111,9,0.343828912897201,0.234437381619024,0.264758957099572,0.220316703330068
13,Q,HighSpeedRail,8.38,244.4,0.0319129009491968,0.117708333333333,0.0146320648179593,0.0791666666666667,153900.0,0,26000.0,0.0,10.3511111111111,5,0.343828912897201,0.168104879290664,0.264758957099573,0.169627782444832
14,Q,HighSpeedRail,7.62,259.3,0.0320453551200762,0.207291666666667,0.0146412316919288,0.168229166666667,177966.666666667,0,29000.0,0.0,10.4766666666667,4,0.35724783775085,0.147167731940827,0.267076124285522,0.127120707360105
15,Q,HighSpeedRail,6.9,267.4,0.115275938764658,0.096875,0.0710671424947032,0.05625,0.0,0,0.0,0.0,5.54111111111111,5,0.186768291044413,0.173026855603104,0.181810625070106,0.184055032049389
16,Q,HighSpeedRail,5.46,266.6,0.115275938764658,0.2546875,0.0710671424947032,0.196354166666667,0.0,0,0.0,0.0,5.54111111111111,3,0.186768291044413,0.136483282716162,0.181810625070106,0.121060893674244
17,Q,HighSpeedRail,3.92,257.1,0.115275938764658,0.170833333333333,0.0710671424947032,0.111979166666667,0.0,0,0.0,0.0,5.54111111111111,4,0.186768291044413,0.157622412025825,0.181810625070106,0.155611688771135
18,Q,HighSpeedRail,2.76,241.9,0.115349853256272,0.2390625,0.0717852936542415,0.167708333333333,0.0,0,0.0,0.0,5.56333333333334,3,0.186952985350039,0.128100889591756,0.181679967202261,0.137885397653807
19,Q,HighSpeedRail,2.11,225.4,0.254025776267118,0.110416666666667,0.199221134918261,0.119791666666667,0.0,0,0.0,0.0,3.52111111111111,5,0.15224752132884,0.162087575265775,0.141380779155868,0.151908593638733
20,Q,HighSpeedRail,2.05,212.5,0.254057929186951,0.0401041666666667,0.198896983456365,0.0427083333333333,0.0,0,0.0,0.0,3.52111111111111,7,0.152237865569442,0.213940028224023,0.141417799634665,0.185332749291109
21,Q,HighSpeedRail,2.57,207.2,0.116015264023397,0.222395833333333,0.0718769044928025,0.184895833333333,0.0,0,0.0,0.0,5.55666666666667,4,0.186812465046837,0.150109242951004,0.181565685194028,0.136327653137209
22,Q,HighSpeedRail,3.62,211.0,0.116015264023397,0.225520833333333,0.0718769044928024,0.165104166666667,0.0,0,0.0,0.0,5.55666666666667,4,0.186812465046837,0.137583748244076,0.181565685194028,0.126100211918537
23,Q,HighSpeedRail,5.08,222.9,0.116015264023397,0.0713541666666667,0.0718769044928025,0.0567708333333333,0.0,0,0.0,0.0,5.55666666666667,6,0.186812465046837,0.190851758941137,0.181565685194028,0.185066773233363
24,Q,HighSpeedRail,6.55,239.6,0.115349853256272,0.1515625,0.0717852936542416,0.107291666666667,0.0,0,0.0,0.0,5.56333333333334,4,0.186952985350039,0.156002968977517,0.181679967202261,0.145842000874203
1,R,Pedestrian,20.0,8.0,1.1105670004288299e-11,0.0,1.4593135997569101e-09,0.0,866094.786381729,900000,800112.335555978,898245.614035088,15.0,15,0.94955380228353,0.98148730556791,0.862538013348054,0.95280279065585
2,R,Pedestrian,20.0,8.0,1.1105670004288299e-11,0.0,1.4593135997569101e-09,0.0,866094.786381729,900000,800112.335555978,898245.614035088,15.0,15,0.94955380228353,0.979020383138935,0.862538013348054,0.949479316309505
3,R,Pedestrian,20.0,8.0,1.1105670004288299e-11,0.0,1.4593135997569101e-09,0.0,866094.786381729,900000,800112.335555978,898245.614035088,15.0,15,0.94955380228353,0.979565074624713,0.862538013348054,0.962432500727488
4,R,Pedestrian,20.0,8.0,1.1105670004288299e-11,0.0,1.4593135997569101e-09,0.0,866094.786381729,900000,800112.335555978,898245.614035088,15.0,15,0.94955380228353,0.982761465385228,0.862538013348054,0.947660462345353
5,R,Pedestrian,20.0,8.0,1.1105670004288299e-11,0.0041666666666666,1.4593135997569101e-09,0.0052083333333333,866094.786381729,0,800112.335555978,0.0,15.0,12,0.94955380228353,0.309810172397859,0.862538013348054,0.280876309888718
6,R,Pedestrian,20.0,8.0,1.1105670004288299e-11,0.0,1.4593135997569101e-09,0.0,866094.786381729,900000,800112.335555978,898245.614035088,15.0,15,0.94955380228353,0.980295404694863,0.862538013348054,0.958900278737183
7,R,Pedestrian,20.0,8.0,1.1105670004288399e-11,0.0,1.4593135997569101e-09,0.0,866094.786381729,900000,800112.335555978,898245.614035088,15.0,15,0.94955380228353,0.978811768939985,0.862538013348054,0.957449893762159
8,R,Pedestrian,20.0,8.0,1.1105670004288399e-11,0.0,1.4593135997569101e-09,0.0,866094.786381729,900000,800112.335555978,898245.614035088,15.0,15,0.94955380228353,0.980720300428506,0.862538013348054,0.957885100709018
9,R,Urban,15.0,35.0,1.6986412561542e-11,0.0,5.3419709590487e-11,0.0,838728.265107213,900000,770975.092768166,898245.614035088,14.7,15,0.914662770047509,0.975892183101549,0.845094754914194,0.947357472523364
10,R,Urban,15.0,35.0,1.6986412561542e-11,0.0,5.3419709590487e-11,0.0072916666666666,838728.265107213,900000,770975.092768166,0.0,14.7,15,0.914662770047509,0.979809523106513,0.845094754914194,0.265527123702112
11,R,Urban,15.0,35.0,1.6986412561542e-11,0.0244791666666667,5.3419709590487e-11,0.0265625,838728.265107213,0,770975.092768166,0.0,14.7,8,0.914662770047509,0.220482716916522,0.845094754914194,0.205527744073495
12,R,Urban,15.0,35.0,1.6986412561542e-11,0.0,5.3419709590487e-11,0.0,838728.265107213,900000,770975.092768166,898245.614035088,14.7,15,0.914662770047509,0.98142271083229,0.845094754914194,0.955981318669611
13,R,Urban,15.0,35.0,1.6986412561542e-11,0.0010416666666666,5.3419709590487e-11,0.0083333333333333,838728.265107213,0,770975.092768166,0.0,14.7,15,0.914662770047509,0.361991500510622,0.845094754914194,0.2533633753407
14,R,Urban,15.0,35.0,1.69864125615421e-11,0.0057291666666666,5.341970959048719e-11,0.0114583333333333,838728.265107213,0,770975.092768166,0.0,14.7,12,0.914662770047509,0.29402716669128,0.845094754914194,0.243929090200572
15,R,Urban,15.0,35.0,1.6986412561542e-11,0.0,5.34197095904868e-11,0.0,838728.265107213,900000,770975.092768166,898245.614035088,14.7,15,0.914662770047509,0.981448402700239,0.845094754914194,0.960982193545925
16,R,Urban,15.0,35.0,1.6986412561542e-11,0.0020833333333333,5.3419709590487e-11,0.0119791666666667,838728.265107213,0,770975.092768166,0.0,14.7,13,0.914662770047509,0.323595103631365,0.845094754914194,0.242486709634864
17,R,UrbanFast,15.0,55.0,7.5248386177972e-07,0.0,0.0013307444715376,0.0,653878.607044497,870000,545609.523565488,867458.617332035,14.6711111111111,15,0.772945457752828,0.973661036310616,0.638874530868971,0.951902322945344
18,R,UrbanFast,15.0,55.0,7.52483861779723e-07,0.0026939655172413,0.0013307444715376,0.0129310344827586,653878.607044497,0,545609.523565488,0.0,14.6711111111111,13,0.772945457752829,0.316658608703736,0.638874530868971,0.247606962879687
19,R,UrbanFast,15.0,55.0,7.5248386177972e-07,0.0,0.0013307444715376,0.0,653878.607044497,870000,545609.523565488,867458.617332035,14.6711111111111,15,0.772945457752829,0.97348406777546,0.638874530868971,0.957897481337846
20,R,UrbanFast,15.0,55.0,7.52483861779722e-07,0.0,0.0013307444715376,0.0,653878.607044497,870000,545609.523565488,867458.617332035,14.6711111111111,15,0.772945457752829,0.974082889392116,0.638874530868971,0.951174495240572
21,R,UrbanFast,15.0,55.0,7.52483861779722e-07,0.0,0.0013307444715376,0.0005387931034482,653878.607044497,870000,545609.523565488,0.0,14.6711111111111,15,0.772945457752829,0.973974089555526,0.638874530868971,0.342770048378876
22,R,UrbanFast,15.0,55.0,7.52483861779722e-07,0.0,0.0013307444715376,0.0,653878.607044497,870000,545609.523565488,867458.617332035,14.6711111111111,15,0.772945457752829,0.975271451327053,0.638874530868971,0.955312152505461
23,R,UrbanFast,15.0,55.0,7.5248386177972e-07,0.0010775862068965,0.0013307444715376,0.005926724137931,653878.607044497,0,545609.523565488,0.0,14.6711111111111,15,0.772945457752829,0.361428710298527,0.638874530868971,0.264092021768072
24,R,UrbanFast,15.0,55.0,7.52483861779722e-07,0.0113146551724138,0.0013307444715376,0.0242456896551724,653878.607044497,0,545609.523565488,0.0,14.6711111111111,10,0.772945457752829,0.273493446499129,0.638874530868971,0.212866266820106
