Waveform,Environment,Speed_kmh,DelayProfile,DelaySpread,NumPaths,DopplerSpread,Modulation,Detector,SNR_dB,BER,SER,PER,EVM_percent,SINR_est_dB,CQI,Throughput_bps,SpectralEfficiency_bps_per_Hz,Runtime_sec,AvgIterations,ScenarioID,Category,FocusMode,CondID,TrialIdx,Timestamp
ODDM,Urban,60,ETU,2,9,0.4718932126,64,MMSETAP,5,0.4533045977,0.9795258621,1,95.7739,0.375053,4,0,0,0.0337179,1,1330,MidMobility,0,266,5,2026-08-22 19:00:41
ODDM,Urban,60,ETU,2,9,0.4718932126,64,LMMSE,5,0.3900862069,0.9730603448,1,85.9236,1.31775,4,0,0,0.0845437,1,1330,MidMobility,0,266,5,2026-08-22 19:00:41
OFDM,Urban,60,ETU,2,9,0.4718932126,64,MMSETAP,5,0.3760775862,0.9644396552,1,84.5243,1.46036,4,0,0,0.0055244,1,1330,MidMobility,0,266,5,2026-08-22 19:00:41
OFDM,Urban,60,ETU,2,9,0.4718932126,64,LMMSE,5,0.3758979885,0.9612068966,1,84.5306,1.45972,4,0,0,0.0071381,1,1330,MidMobility,0,266,5,2026-08-22 19:00:41
OTFS,Urban,60,ETU,2,9,0.4558987086,64,MRC,10,0.2218031609,0.8146551724,1,42.2727,7.47881,7,0,0,0.0631387,50,1331,MidMobility,0,267,1,2026-08-22 19:00:41
OTFS,Urban,60,ETU,2,9,0.4558987086,64,LMMSE,10,0.3956537356,0.9773706897,1,84.1314,1.50084,4,0,0,0.0056313,1,1331,MidMobility,0,267,1,2026-08-22 19:00:41
ODDM,Urban,60,ETU,2,9,0.4558987086,64,MMSETAP,10,0.4053520115,0.9762931034,1,87.0161,1.20801,4,0,0,0.0328644,1,1331,MidMobility,0,267,1,2026-08-22 19:00:41
ODDM,Urban,60,ETU,2,9,0.4558987086,64,LMMSE,10,0.3965517241,0.9719827586,1,84.3474,1.47857,4,0,0,0.0779067,1,1331,MidMobility,0,267,1,2026-08-22 19:00:41
OFDM,Urban,60,ETU,2,9,0.4558987086,64,MMSETAP,10,0.3776939655,0.9698275862,1,80.865,1.84479,4,0,0,0.0066758,1,1331,MidMobility,0,267,1,2026-08-22 19:00:41
OFDM,Urban,60,ETU,2,9,0.4558987086,64,LMMSE,10,0.3775143678,0.9709051724,1,80.8224,1.84937,4,0,0,0.0072469,1,1331,MidMobility,0,267,1,2026-08-22 19:00:41
OTFS,Urban,60,ETU,2,9,0.4721979438,64,MRC,10,0.262033046,0.8426724138,1,50.5186,5.93098,7,0,0,0.0768066,50,1332,MidMobility,0,267,2,2026-08-22 19:00:42
OTFS,Urban,60,ETU,2,9,0.4721979438,64,LMMSE,10,0.4040948276,0.9827586207,1,86.852,1.2244,4,0,0,0.0042059,1,1332,MidMobility,0,267,2,2026-08-22 19:00:42
ODDM,Urban,60,ETU,2,9,0.4721979438,64,MMSETAP,10,0.4195402299,0.9795258621,1,88.9996,1.01224,4,0,0,0.0337725,1,1332,MidMobility,0,267,2,2026-08-22 19:00:42
ODDM,Urban,60,ETU,2,9,0.4721979438,64,LMMSE,10,0.4042744253,0.9816810345,1,86.8237,1.22723,4,0,0,0.0769366,1,1332,MidMobility,0,267,2,2026-08-22 19:00:42
OFDM,Urban,60,ETU,2,9,0.4721979438,64,MMSETAP,10,0.3836206897,0.9752155172,1,84.0202,1.51232,4,0,0,0.0105017,1,1332,MidMobility,0,267,2,2026-08-22 19:00:42
OFDM,Urban,60,ETU,2,9,0.4721979438,64,LMMSE,10,0.3838002874,0.9752155172,1,84.108,1.50325,4,0,0,0.0114003,1,1332,MidMobility,0,267,2,2026-08-22 19:00:42
OTFS,Urban,60,ETU,2,9,0.4741845469,64,MRC,10,0.1993534483,0.7359913793,1,38.6892,8.24821,8,0,0,0.0244257,50,1333,MidMobility,0,267,3,2026-08-22 19:00:42
OTFS,Urban,60,ETU,2,9,0.4741845469,64,LMMSE,10,0.4005028736,0.9806034483,1,80.5787,1.8756,4,0,0,0.0062826,1,1333,MidMobility,0,267,3,2026-08-22 19:00:42
ODDM,Urban,60,ETU,2,9,0.4741845469,64,MMSETAP,10,0.3936781609,0.974137931,1,82.8889,1.63007,4,0,0,0.0357965,1,1333,MidMobility,0,267,3,2026-08-22 19:00:42
ODDM,Urban,60,ETU,2,9,0.4741845469,64,LMMSE,10,0.3996048851,0.9784482759,1,80.2668,1.90928,4,0,0,0.0883757,1,1333,MidMobility,0,267,3,2026-08-22 19:00:42
OFDM,Urban,60,ETU,2,9,0.4741845469,64,MMSETAP,10,0.3782327586,0.9709051724,1,77.6955,2.19209,4,0,0,0.0062539,1,1333,MidMobility,0,267,3,2026-08-22 19:00:42
OFDM,Urban,60,ETU,2,9,0.4741845469,64,LMMSE,10,0.3771551724,0.96875,1,77.7081,2.19067,4,0,0,0.0112583,1,1333,MidMobility,0,267,3,2026-08-22 19:00:42
OTFS,Urban,60,ETU,2,9,0.4662810179,64,MRC,10,0.3958333333,0.9482758621,1,94.4673,0.494368,4,0,0,0.0470405,50,1334,MidMobility,0,267,4,2026-08-22 19:00:42
OTFS,Urban,60,ETU,2,9,0.4662810179,64,LMMSE,10,0.4225933908,0.9816810345,1,89.6437,0.949603,4,0,0,0.005237,1,1334,MidMobility,0,267,4,2026-08-22 19:00:42
ODDM,Urban,60,ETU,2,9,0.4662810179,64,MMSETAP,10,0.4463002874,0.9881465517,1,92.9402,0.635927,4,0,0,0.0386563,1,1334,MidMobility,0,267,4,2026-08-22 19:00:42
ODDM,Urban,60,ETU,2,9,0.4662810179,64,LMMSE,10,0.4245689655,0.9870689655,1,89.715,0.942699,4,0,0,0.0878656,1,1334,MidMobility,0,267,4,2026-08-22 19:00:42
OFDM,Urban,60,ETU,2,9,0.4662810179,64,MMSETAP,10,0.4166666667,0.9784482759,1,89.2864,0.984289,4,0,0,0.0097894,1,1334,MidMobility,0,267,4,2026-08-22 19:00:42
OFDM,Urban,60,ETU,2,9,0.4662810179,64,LMMSE,10,0.416487069,0.9784482759,1,89.336,0.97947,4,0,0,0.0097379,1,1334,MidMobility,0,267,4,2026-08-22 19:00:42
OTFS,Urban,60,ETU,2,9,0.4492601837,64,MRC,10,0.09482758621,0.4816810345,1,23.0451,12.7484,10,0,0,0.0288839,50,1335,MidMobility,0,267,5,2026-08-22 19:00:42
OTFS,Urban,60,ETU,2,9,0.4492601837,64,LMMSE,10,0.4035560345,0.9752155172,1,67.0776,3.46844,5,0,0,0.0046414,1,1335,MidMobility,0,267,5,2026-08-22 19:00:42
ODDM,Urban,60,ETU,2,9,0.4492601837,64,MMSETAP,10,0.4005028736,0.9730603448,1,75.252,2.46964,5,0,0,0.0360137,1,1335,MidMobility,0,267,5,2026-08-22 19:00:42
ODDM,Urban,60,ETU,2,9,0.4492601837,64,LMMSE,10,0.4033764368,0.9719827586,1,67.3483,3.43346,5,0,0,0.0885083,1,1335,MidMobility,0,267,5,2026-08-22 19:00:42
OFDM,Urban,60,ETU,2,9,0.4492601837,64,MMSETAP,10,0.3881106322,0.9612068966,1,70.5227,3.03343,5,0,0,0.0061152,1,1335,MidMobility,0,267,5,2026-08-22 19:00:42
OFDM,Urban,60,ETU,2,9,0.4492601837,64,LMMSE,10,0.3884698276,0.9590517241,1,70.425,3.04547,5,0,0,0.0069907,1,1335,MidMobility,0,267,5,2026-08-22 19:00:42
OTFS,Urban,60,ETU,2,9,0.4731410572,64,MRC,15,0.1091954023,0.5431034483,1,25.3792,11.9104,10,0,0,0.0287195,50,1336,MidMobility,0,268,1,2026-08-22 19:00:42
OTFS,Urban,60,ETU,2,9,0.4731410572,64,LMMSE,15,0.375,0.9547413793,1,63.907,3.88903,5,0,0,0.0047497,1,1336,MidMobility,0,268,1,2026-08-22 19:00:42
ODDM,Urban,60,ETU,2,9,0.4731410572,64,MMSETAP,15,0.387033046,0.9612068966,1,67.7174,3.386,5,0,0,0.0369517,1,1336,MidMobility,0,268,1,2026-08-22 19:00:42
ODDM,Urban,60,ETU,2,9,0.4731410572,64,LMMSE,15,0.3776939655,0.9515086207,1,63.8668,3.89449,5,0,0,0.082606,1,1336,MidMobility,0,268,1,2026-08-22 19:00:42
OFDM,Urban,60,ETU,2,9,0.4731410572,64,MMSETAP,15,0.3525502874,0.942887931,1,64.2032,3.84887,5,0,0,0.0072886,1,1336,MidMobility,0,268,1,2026-08-22 19:00:42
OFDM,Urban,60,ETU,2,9,0.4731410572,64,LMMSE,15,0.352191092,0.942887931,1,64.2511,3.84239,5,0,0,0.0073366,1,1336,MidMobility,0,268,1,2026-08-22 19:00:42
OTFS,Urban,60,ETU,2,9,0.3986857738,64,MRC,15,0.03807471264,0.2122844828,1,14.7457,16.6267,12,0,0,0.0169594,50,1337,MidMobility,0,268,2,2026-08-22 19:00:42
OTFS,Urban,60,ETU,2,9,0.3986857738,64,LMMSE,15,0.3051364943,0.9299568966,1,49.3756,6.12975,7,0,0,0.0043194,1,1337,MidMobility,0,268,2,2026-08-22 19:00:42
ODDM,Urban,60,ETU,2,9,0.3986857738,64,MMSETAP,15,0.3591954023,0.9482758621,1,60.2899,4.39511,6,0,0,0.0343682,1,1337,MidMobility,0,268,2,2026-08-22 19:00:42
ODDM,Urban,60,ETU,2,9,0.3986857738,64,LMMSE,15,0.3085488506,0.9353448276,1,49.5932,6.09155,7,0,0,0.0822804,1,1337,MidMobility,0,268,2,2026-08-22 19:00:43
OFDM,Urban,60,ETU,2,9,0.3986857738,64,MMSETAP,15,0.3002873563,0.9245689655,1,48.6326,6.26145,7,0,0,0.0075829,1,1337,MidMobility,0,268,2,2026-08-22 19:00:43
OFDM,Urban,60,ETU,2,9,0.3986857738,64,LMMSE,15,0.3002873563,0.9224137931,1,48.6115,6.26522,7,0,0,0.0072993,1,1337,MidMobility,0,268,2,2026-08-22 19:00:43
OTFS,Urban,60,ETU,2,9,0.4743235618,64,MRC,15,0.3155531609,0.8933189655,1,65.406,3.68764,5,0,0,0.0311618,50,1338,MidMobility,0,268,3,2026-08-22 19:00:43
OTFS,Urban,60,ETU,2,9,0.4743235618,64,LMMSE,15,0.4010416667,0.9676724138,1,79.2982,2.01473,4,0,0,0.0053551,1,1338,MidMobility,0,268,3,2026-08-22 19:00:43
ODDM,Urban,60,ETU,2,9,0.4743235618,64,MMSETAP,15,0.4382183908,0.9730603448,1,92.3427,0.691946,4,0,0,0.0339144,1,1338,MidMobility,0,268,3,2026-08-22 19:00:43
ODDM,Urban,60,ETU,2,9,0.4743235618,64,LMMSE,15,0.4031968391,0.9698275862,1,79.608,1.98086,4,0,0,0.082471,1,1338,MidMobility,0,268,3,2026-08-22 19:00:43
OFDM,Urban,60,ETU,2,9,0.4743235618,64,MMSETAP,15,0.3737428161,0.9568965517,1,74.9359,2.5062,5,0,0,0.0055459,1,1338,MidMobility,0,268,3,2026-08-22 19:00:43
OFDM,Urban,60,ETU,2,9,0.4743235618,64,LMMSE,15,0.375,0.9558189655,1,75.1341,2.48326,5,0,0,0.0081371,1,1338,MidMobility,0,268,3,2026-08-22 19:00:43
OTFS,Urban,60,ETU,2,9,0.4374985257,64,MRC,15,0.08081896552,0.4213362069,1,21.6736,13.2814,10,0,0,0.0295086,50,1339,MidMobility,0,268,4,2026-08-22 19:00:43
OTFS,Urban,60,ETU,2,9,0.4374985257,64,LMMSE,15,0.3076508621,0.9234913793,1,52.9053,5.53001,6,0,0,0.0050513,1,1339,MidMobility,0,268,4,2026-08-22 19:00:43
ODDM,Urban,60,ETU,2,9,0.4374985257,64,MMSETAP,15,0.3414152299,0.9331896552,1,61.21,4.26355,5,0,0,0.0354999,1,1339,MidMobility,0,268,4,2026-08-22 19:00:43
ODDM,Urban,60,ETU,2,9,0.4374985257,64,LMMSE,15,0.305316092,0.9288793103,1,52.9731,5.51889,6,0,0,0.0831317,1,1339,MidMobility,0,268,4,2026-08-22 19:00:43
OFDM,Urban,60,ETU,2,9,0.4374985257,64,MMSETAP,15,0.2388649425,0.7963362069,1,49.6965,6.07348,7,0,0,0.0076259,1,1339,MidMobility,0,268,4,2026-08-22 19:00:43
OFDM,Urban,60,ETU,2,9,0.4374985257,64,LMMSE,15,0.2374281609,0.7877155172,1,49.779,6.05908,7,0,0,0.0079485,1,1339,MidMobility,0,268,4,2026-08-22 19:00:43
OTFS,Urban,60,ETU,2,9,0.4717857572,64,MRC,15,0.2404813218,0.8189655172,1,46.1991,6.70733,7,0,0,0.0405091,50,1340,MidMobility,0,268,5,2026-08-22 19:00:43
OTFS,Urban,60,ETU,2,9,0.4717857572,64,LMMSE,15,0.409841954,0.9827586207,1,82.1381,1.70911,4,0,0,0.004637,1,1340,MidMobility,0,268,5,2026-08-22 19:00:43
ODDM,Urban,60,ETU,2,9,0.4717857572,64,MMSETAP,15,0.4730603448,0.9806034483,1,97.581,0.212695,4,0,0,0.0349575,1,1340,MidMobility,0,268,5,2026-08-22 19:00:43
ODDM,Urban,60,ETU,2,9,0.4717857572,64,LMMSE,15,0.408045977,0.9795258621,1,81.4484,1.78235,4,0,0,0.0859835,1,1340,MidMobility,0,268,5,2026-08-22 19:00:43
OFDM,Urban,60,ETU,2,9,0.4717857572,64,MMSETAP,15,0.3830818966,0.9655172414,1,76.5607,2.31988,4,0,0,0.0095989,1,1340,MidMobility,0,268,5,2026-08-22 19:00:43
OFDM,Urban,60,ETU,2,9,0.4717857572,64,LMMSE,15,0.383441092,0.9655172414,1,76.6678,2.30774,4,0,0,0.0081809,1,1340,MidMobility,0,268,5,2026-08-22 19:00:43
OTFS,Urban,60,ETU,2,9,0.4456981957,64,MRC,20,0.04813218391,0.2704741379,1,16.5251,15.6371,11,0,0,0.0426356,50,1341,MidMobility,0,269,1,2026-08-22 19:00:43
OTFS,Urban,60,ETU,2,9,0.4456981957,64,LMMSE,20,0.2672413793,0.8890086207,1,44.6894,6.9959,7,0,0,0.0045898,1,1341,MidMobility,0,269,1,2026-08-22 19:00:43
ODDM,Urban,60,ETU,2,9,0.4456981957,64,MMSETAP,20,0.4414511494,0.9806034483,1,90.5118,0.8659,4,0,0,0.0345083,1,1341,MidMobility,0,269,1,2026-08-22 19:00:43
ODDM,Urban,60,ETU,2,9,0.4456981957,64,LMMSE,20,0.2659841954,0.8911637931,1,44.3116,7.06964,7,0,0,0.084883,1,1341,MidMobility,0,269,1,2026-08-22 19:00:43
OFDM,Urban,60,ETU,2,9,0.4456981957,64,MMSETAP,20,0.2246767241,0.786637931,1,43.8028,7.16996,7,0,0,0.0066574,1,1341,MidMobility,0,269,1,2026-08-22 19:00:43
OFDM,Urban,60,ETU,2,9,0.4456981957,64,LMMSE,20,0.2239583333,0.7887931034,1,43.4994,7.23034,7,0,0,0.0080956,1,1341,MidMobility,0,269,1,2026-08-22 19:00:43
OTFS,Urban,60,ETU,2,9,0.4567865693,64,MRC,20,0.03591954023,0.2047413793,1,14.2755,16.9082,12,0,0,0.0381246,50,1342,MidMobility,0,269,2,2026-08-22 19:00:43
OTFS,Urban,60,ETU,2,9,0.4567865693,64,LMMSE,20,0.2663433908,0.8760775862,1,44.4494,7.04268,7,0,0,0.0046336,1,1342,MidMobility,0,269,2,2026-08-22 19:00:43
ODDM,Urban,60,ETU,2,9,0.4567865693,64,MMSETAP,20,0.4398347701,0.9698275862,1,89.5213,0.961473,4,0,0,0.035025,1,1342,MidMobility,0,269,2,2026-08-22 19:00:43
ODDM,Urban,60,ETU,2,9,0.4567865693,64,LMMSE,20,0.2643678161,0.8760775862,1,44.208,7.08997,7,0,0,0.0852696,1,1342,MidMobility,0,269,2,2026-08-22 19:00:43
OFDM,Urban,60,ETU,2,9,0.4567865693,64,MMSETAP,20,0.234375,0.7984913793,1,43.8958,7.15155,7,0,0,0.0060815,1,1342,MidMobility,0,269,2,2026-08-22 19:00:43
OFDM,Urban,60,ETU,2,9,0.4567865693,64,LMMSE,20,0.2352729885,0.8017241379,1,44.185,7.09451,7,0,0,0.0083428,1,1342,MidMobility,0,269,2,2026-08-22 19:00:43
OTFS,Urban,60,ETU,2,9,0.4626033411,64,MRC,20,0.02173132184,0.1260775862,1,11.1037,19.0906,13,0,0,0.0280515,50,1343,MidMobility,0,269,3,2026-08-22 19:00:43
OTFS,Urban,60,ETU,2,9,0.4626033411,64,LMMSE,20,0.2498204023,0.8717672414,1,41.7544,7.58596,7,0,0,0.0045865,1,1343,MidMobility,0,269,3,2026-08-22 19:00:43
ODDM,Urban,60,ETU,2,9,0.4626033411,64,MMSETAP,20,0.4297772989,0.974137931,1,85.9085,1.31928,4,0,0,0.0336237,1,1343,MidMobility,0,269,3,2026-08-22 19:00:43
ODDM,Urban,60,ETU,2,9,0.4626033411,64,LMMSE,20,0.2525143678,0.8771551724,1,41.9856,7.538,7,0,0,0.0842966,1,1343,MidMobility,0,269,3,2026-08-22 19:00:44
OFDM,Urban,60,ETU,2,9,0.4626033411,64,MMSETAP,20,0.2173132184,0.7974137931,1,41.3744,7.66537,7,0,0,0.005874,1,1343,MidMobility,0,269,3,2026-08-22 19:00:44
OFDM,Urban,60,ETU,2,9,0.4626033411,64,LMMSE,20,0.2156968391,0.7984913793,1,41.0406,7.73573,7,0,0,0.0076647,1,1343,MidMobility,0,269,3,2026-08-22 19:00:44
OTFS,Urban,60,ETU,2,9,0.4743688758,64,MRC,20,0.1725933908,0.7209051724,1,33.8574,9.40694,8,0,0,0.0390809,50,1344,MidMobility,0,269,4,2026-08-22 19:00:44
OTFS,Urban,60,ETU,2,9,0.4743688758,64,LMMSE,20,0.3762571839,0.9568965517,1,67.5415,3.40859,5,0,0,0.0040849,1,1344,MidMobility,0,269,4,2026-08-22 19:00:44
ODDM,Urban,60,ETU,2,9,0.4743688758,64,MMSETAP,20,0.413433908,0.9752155172,1,81.383,1.78933,4,0,0,0.0341834,1,1344,MidMobility,0,269,4,2026-08-22 19:00:44
ODDM,Urban,60,ETU,2,9,0.4743688758,64,LMMSE,20,0.3753591954,0.9536637931,1,66.8972,3.49184,5,0,0,0.0835653,1,1344,MidMobility,0,269,4,2026-08-22 19:00:44
OFDM,Urban,60,ETU,2,9,0.4743688758,64,MMSETAP,20,0.3241738506,0.9159482759,1,65.3797,3.69114,5,0,0,0.0059345,1,1344,MidMobility,0,269,4,2026-08-22 19:00:44
OFDM,Urban,60,ETU,2,9,0.4743688758,64,LMMSE,20,0.324533046,0.9148706897,1,65.4887,3.67667,5,0,0,0.0072549,1,1344,MidMobility,0,269,4,2026-08-22 19:00:44
OTFS,Urban,60,ETU,2,9,0.4734856545,64,MRC,20,0.0932112069,0.4676724138,1,23.2608,12.6675,10,0,0,0.0287713,50,1345,MidMobility,0,269,5,2026-08-22 19:00:44
OTFS,Urban,60,ETU,2,9,0.4734856545,64,LMMSE,20,0.3322557471,0.9288793103,1,57.0128,4.88055,6,0,0,0.0046261,1,1345,MidMobility,0,269,5,2026-08-22 19:00:44
ODDM,Urban,60,ETU,2,9,0.4734856545,64,MMSETAP,20,0.4398347701,0.9806034483,1,90.5737,0.859962,4,0,0,0.034315,1,1345,MidMobility,0,269,5,2026-08-22 19:00:44
ODDM,Urban,60,ETU,2,9,0.4734856545,64,LMMSE,20,0.3344109195,0.9396551724,1,56.8159,4.91061,6,0,0,0.0817645,1,1345,MidMobility,0,269,5,2026-08-22 19:00:44
OFDM,Urban,60,ETU,2,9,0.4734856545,64,MMSETAP,20,0.2507183908,0.7704741379,1,55.2704,5.15014,6,0,0,0.0089722,1,1345,MidMobility,0,269,5,2026-08-22 19:00:44
OFDM,Urban,60,ETU,2,9,0.4734856545,64,LMMSE,20,0.2498204023,0.7693965517,1,55.0765,5.18067,6,0,0,0.0105024,1,1345,MidMobility,0,269,5,2026-08-22 19:00:44
OTFS,Urban,60,ETU,2,9,0.4706923304,64,MRC,25,0,0,0,0,160,15,2.61e+06,5.4375,0.0302133,50,1346,MidMobility,0,270,1,2026-08-22 19:00:44
OTFS,Urban,60,ETU,2,9,0.4706923304,64,LMMSE,25,0.05747126437,0.3157327586,1,18.0187,14.8855,11,0,0,0.0049715,1,1346,MidMobility,0,270,1,2026-08-22 19:00:44
ODDM,Urban,60,ETU,2,9,0.4706923304,64,MMSETAP,25,0.2429956897,0.8372844828,1,44.2401,7.08368,7,0,0,0.0355631,1,1346,MidMobility,0,270,1,2026-08-22 19:00:44
ODDM,Urban,60,ETU,2,9,0.4706923304,64,LMMSE,25,0.05854885057,0.3168103448,1,18.1869,14.8048,11,0,0,0.0848234,1,1346,MidMobility,0,270,1,2026-08-22 19:00:44
OFDM,Urban,60,ETU,2,9,0.4706923304,64,MMSETAP,25,0.05513649425,0.2403017241,1,18.7635,14.5337,11,0,0,0.0066137,1,1346,MidMobility,0,270,1,2026-08-22 19:00:44
OFDM,Urban,60,ETU,2,9,0.4706923304,64,LMMSE,25,0.05441810345,0.2370689655,1,18.6551,14.5841,11,0,0,0.0096158,1,1346,MidMobility,0,270,1,2026-08-22 19:00:44
OTFS,Urban,60,ETU,2,9,0.4566193008,64,MRC,25,0.0474137931,0.2575431034,1,16.3663,15.721,11,0,0,0.037125,50,1347,MidMobility,0,270,2,2026-08-22 19:00:44
OTFS,Urban,60,ETU,2,9,0.4566193008,64,LMMSE,25,0.274066092,0.9127155172,1,45.3611,6.86633,7,0,0,0.0043074,1,1347,MidMobility,0,270,2,2026-08-22 19:00:44
ODDM,Urban,60,ETU,2,9,0.4566193008,64,MMSETAP,25,0.4001436782,0.9806034483,1,76.4603,2.33127,4,0,0,0.0345484,1,1347,MidMobility,0,270,2,2026-08-22 19:00:44
ODDM,Urban,60,ETU,2,9,0.4566193008,64,LMMSE,25,0.2676005747,0.900862069,1,44.4574,7.04112,7,0,0,0.0836655,1,1347,MidMobility,0,270,2,2026-08-22 19:00:44
OFDM,Urban,60,ETU,2,9,0.4566193008,64,MMSETAP,25,0.2316810345,0.7984913793,1,45.9831,6.74803,7,0,0,0.007389,1,1347,MidMobility,0,270,2,2026-08-22 19:00:44
OFDM,Urban,60,ETU,2,9,0.4566193008,64,LMMSE,25,0.2320402299,0.7995689655,1,46.0052,6.74386,7,0,0,0.0083046,1,1347,MidMobility,0,270,2,2026-08-22 19:00:44
OTFS,Urban,60,ETU,2,9,0.4689994991,64,MRC,25,0.009698275862,0.05387931034,1,7.40196,22.6131,14,0,0,0.0350568,50,1348,MidMobility,0,270,3,2026-08-22 19:00:44
OTFS,Urban,60,ETU,2,9,0.4689994991,64,LMMSE,25,0.1875,0.7780172414,1,33.6799,9.45259,8,0,0,0.0046688,1,1348,MidMobility,0,270,3,2026-08-22 19:00:44
ODDM,Urban,60,ETU,2,9,0.4689994991,64,MMSETAP,25,0.4267241379,0.9698275862,1,84.4073,1.4724,4,0,0,0.0348681,1,1348,MidMobility,0,270,3,2026-08-22 19:00:44
ODDM,Urban,60,ETU,2,9,0.4689994991,64,LMMSE,25,0.1822916667,0.7672413793,1,33.2097,9.57471,8,0,0,0.083703,1,1348,MidMobility,0,270,3,2026-08-22 19:00:44
OFDM,Urban,60,ETU,2,9,0.4689994991,64,MMSETAP,25,0.1630747126,0.6012931034,1,35.4413,9.0098,8,0,0,0.0064405,1,1348,MidMobility,0,270,3,2026-08-22 19:00:44
OFDM,Urban,60,ETU,2,9,0.4689994991,64,LMMSE,25,0.1605603448,0.6002155172,1,35.2979,9.04502,8,0,0,0.0073033,1,1348,MidMobility,0,270,3,2026-08-22 19:00:44
OTFS,Urban,60,ETU,2,9,0.4641504845,64,MRC,25,0.0007183908046,0.004310344828,1,2.01456,33.9164,15,0,0,0.0293825,50,1349,MidMobility,0,270,4,2026-08-22 19:00:45
OTFS,Urban,60,ETU,2,9,0.4641504845,64,LMMSE,25,0.1027298851,0.5355603448,1,24.0906,12.363,10,0,0,0.0045283,1,1349,MidMobility,0,270,4,2026-08-22 19:00:45
ODDM,Urban,60,ETU,2,9,0.4641504845,64,MMSETAP,25,0.2977729885,0.8997844828,1,54.0938,5.33705,6,0,0,0.0368233,1,1349,MidMobility,0,270,4,2026-08-22 19:00:45
ODDM,Urban,60,ETU,2,9,0.4641504845,64,LMMSE,25,0.103987069,0.5247844828,1,24.2794,12.2952,10,0,0,0.0816224,1,1349,MidMobility,0,270,4,2026-08-22 19:00:45
OFDM,Urban,60,ETU,2,9,0.4641504845,64,MMSETAP,25,0.07938218391,0.286637931,1,26.1892,11.6375,9,0,0,0.0055499,1,1349,MidMobility,0,270,4,2026-08-22 19:00:45
OFDM,Urban,60,ETU,2,9,0.4641504845,64,LMMSE,25,0.08010057471,0.2941810345,1,25.9558,11.7153,10,0,0,0.0103813,1,1349,MidMobility,0,270,4,2026-08-22 19:00:45
OTFS,Urban,60,ETU,2,9,0.457246206,64,MRC,25,0,0,0,0,160,15,2.61e+06,5.4375,0.0229404,50,1350,MidMobility,0,270,5,2026-08-22 19:00:45
OTFS,Urban,60,ETU,2,9,0.457246206,64,LMMSE,25,0.04579741379,0.255387931,1,16.085,15.8716,11,0,0,0.0046143,1,1350,MidMobility,0,270,5,2026-08-22 19:00:45
ODDM,Urban,60,ETU,2,9,0.457246206,64,MMSETAP,25,0.2852011494,0.8943965517,1,51.1832,5.81744,6,0,0,0.0355799,1,1350,MidMobility,0,270,5,2026-08-22 19:00:45
ODDM,Urban,60,ETU,2,9,0.457246206,64,LMMSE,25,0.05477729885,0.3038793103,1,17.5914,15.094,11,0,0,0.0846506,1,1350,MidMobility,0,270,5,2026-08-22 19:00:45
OFDM,Urban,60,ETU,2,9,0.457246206,64,MMSETAP,25,0.04184626437,0.2047413793,1,15.4413,16.2263,11,0,0,0.0057668,1,1350,MidMobility,0,270,5,2026-08-22 19:00:45
OFDM,Urban,60,ETU,2,9,0.457246206,64,LMMSE,25,0.04202586207,0.2025862069,1,15.4741,16.2079,11,0,0,0.0092484,1,1350,MidMobility,0,270,5,2026-08-22 19:00:45
OTFS,Urban,120,ETU,2,9,0.9378645559,4,MRC,0,0.2952586207,0.5183189655,1,108.675,-0.722626,3,0,0,0.0206421,50,1351,HighMobility,0,271,1,2026-08-22 19:00:45
OTFS,Urban,120,ETU,2,9,0.9378645559,4,LMMSE,0,0.2591594828,0.4536637931,1,101.815,-0.156271,3,0,0,0.0046779,1,1351,HighMobility,0,271,1,2026-08-22 19:00:45
ODDM,Urban,120,ETU,2,9,0.9378645559,4,MMSETAP,0,0.349137931,0.5808189655,1,118.176,-1.45057,3,0,0,0.035404,1,1351,HighMobility,0,271,1,2026-08-22 19:00:45
ODDM,Urban,120,ETU,2,9,0.9378645559,4,LMMSE,0,0.2640086207,0.4558189655,1,102.764,-0.236781,3,0,0,0.0815106,1,1351,HighMobility,0,271,1,2026-08-22 19:00:45
OFDM,Urban,120,ETU,2,9,0.9378645559,4,MMSETAP,0,0.2688577586,0.4590517241,1,103.703,-0.315826,3,0,0,0.0093807,1,1351,HighMobility,0,271,1,2026-08-22 19:00:45
OFDM,Urban,120,ETU,2,9,0.9378645559,4,LMMSE,0,0.271012931,0.4644396552,1,104.118,-0.3505,3,0,0,0.0088976,1,1351,HighMobility,0,271,1,2026-08-22 19:00:45
OTFS,Urban,120,ETU,2,9,0.9485848093,4,MRC,0,0.1810344828,0.3372844828,1,85.0963,1.40179,4,0,0,0.0215441,50,1352,HighMobility,0,271,2,2026-08-22 19:00:45
OTFS,Urban,120,ETU,2,9,0.9485848093,4,LMMSE,0,0.146012931,0.2715517241,1,76.4233,2.33549,4,0,0,0.0048181,1,1352,HighMobility,0,271,2,2026-08-22 19:00:45
ODDM,Urban,120,ETU,2,9,0.9485848093,4,MMSETAP,0,0.1734913793,0.3103448276,1,83.3046,1.58662,4,0,0,0.0441995,1,1352,HighMobility,0,271,2,2026-08-22 19:00:45
